일자,금융투자,보험,투신,사모,은행,기타금융,연기금 등,기타법인,개인,외국인,기타외국인,전체
2023.9.7,-1.91E+11,25094797055,1.05652E+11,67549400,36479556430,636485930,11775476020,1630612110,-19401572970,30017945225,-954443015,0
2023.9.6,-1.24E+11,2.17195E+11,-1.42E+11,-1196158315,11478674600,-1806472605,1921467810,3437414110,46913535450,-11896367755,-160689805,0
2023.9.5,-1.47E+11,17516297180,1.00077E+11,11151158145,11134167940,951625685,-786328570,2963901335,26102611085,-21737562450,-229628985,0
2023.9.4,95586982690,-7286499010,-54477835080,-7077773805,1177109190,154136560,-240622695,-48107463805,-17948407250,38834827865,-614454660,0
2023.9.1,61900101280,15238044880,-15449816715,3789215425,-25754624750,454618060,-37509361790,2254287050,-4881388430,784463365,-825538375,0
2023.8.31,-1.88E+11,-330873975,1.22198E+11,3821135969,9045228905,3513729415,12911041645,599182185,31885481825,4499399030,-42568750,0
2023.8.30,1.04123E+11,10026624840,-98600672950,-8809200140,-11588605715,-19181908080,15338080015,1806713245,-9841201655,16450738765,276774340,0
2023.8.29,5499438660,-12051865330,-56003923985,1232157115,13485838525,-449090930,9038388050,13651711130,52903022065,-26732097895,-573577405,0
2023.8.28,-1.18E+11,-27265010680,1.0711E+11,946253905,6237456410,-92949365,-2028135760,-710706835,38030178675,-5042557385,992203140,0
2023.8.25,-59339165,15964504825,-1.44E+11,20929372230,20101191730,-4342507820,3352282590,-4962367600,1.37241E+11,-45419332495,930968895,0
2023.8.24,14170542710,-249508270,78298390790,-5380049485,-10987900965,-216889255,20106745695,3215045865,-1.20E+11,21800857895,-735742160,0
2023.8.23,-61709035750,13750252505,-17773136110,3643922635,18595787165,4499352500,4008454715,5245601745,24599340725,5386531720,-247071850,0
2023.8.22,1.55678E+11,-27944784680,-1.43E+11,4715062070,12657755560,-170847985,2784819945,1646874830,-13086073645,6297369010,228312725,0
2023.8.21,-22355827225,-1255659755,68611214650,-3182554705,14561541015,-42009386725,-13771082570,-6582138735,18642443235,-13113240260,454691075,0
2023.8.18,-91522587447,-7989553113,13865672285,25313231880,23747820750,3752383560,28605849950,1601607335,-33124925670,36127454040,-376953570,0
2023.8.17,-6794818015,4385054220,81776498315,-4584500690,52967957155,-40480242925,-19103654135,59203665415,-1.40E+11,14659248925,-1696655395,0
2023.8.16,-1.82E+11,-9010169485,51096423480,-2431228950,40574411055,3264115930,17442696370,18766579545,33786983515,28785073635,-210278045,0
2023.8.14,-94330544620,13441877250,33821713315,-2981027880,46564950410,275091830,-2116735045,-27128280195,37805103465,-5027870930,-324277600,0
2023.8.11,-1.95E+11,9464289380,98446446135,5841827250,32238037820,-109338185,-1541689010,619102820,44117905135,5811522710,232223865,0
2023.8.10,31794487945,29082395695,-1.63E+11,-371299515,63988969845,-5013646420,14549787650,-2225382375,10213350565,20068136290,673501380,0
2023.8.9,-1.44E+11,-9549766775,1.00521E+11,12616743305,31315350700,-169089840,-622612670,6179282730,13425529850,-9737226370,-156302150,0
2023.8.8,-1.74E+11,-7553862325,1.00661E+11,-25991090725,54780994235,717161895,-14534435310,16270028550,35948025355,13498056980,181875540,0
2023.8.7,-2.39E+11,-1219558530,-1.28E+11,-7516596825,69937954835,2803248195,3361578840,10009107030,59188821000,2.30504E+11,388862955,0
2023.8.4,-2.41E+11,10883681325,1.02133E+11,-11214610745,68790537465,388399945,31442979855,-1439539360,24530198105,15209063510,648290920,0
2023.8.3,-2.54E+11,-2012298182,1.14413E+11,-9999943955,1.0803E+11,87963275,32379906130,-43506213695,55563896815,620506365,-1230220695,0
2023.8.2,-99799093865,-20192101840,-37226055410,-153244695,86492255555,231582005,8625683515,-18328448810,54289984700,27355041950,-1295603105,0
2023.8.1,37370620675,-10435692505,-71538522375,-6644153760,-308233745,-1199890295,-8598648395,15450893080,34414175460,11892943720,-403491860,0
2023.7.31,-64393406359,-17735115640,68144495985,-8038532196,-34230173195,2178298940,-316748890,-4698594880,48528150080,8945217905,1616408250,0
2023.7.28,16933039235,-17186331625,-59465186465,14767035640,25507779230,-2420688065,-11308562505,10359011885,59852735805,-36525593500,-513239635,0
